名称,网址
甘肃钢铁职业,http://college.gaokao.com/school/1911/
青海卫生职业,http://college.gaokao.com/school/1912/
宁夏民族职业,http://college.gaokao.com/school/1913/
宁夏工商职业,http://college.gaokao.com/school/1914/
新疆兵团警官,http://college.gaokao.com/school/1915/
新疆石河子职,http://college.gaokao.com/school/1916/
新疆交通职业,http://college.gaokao.com/school/1917/
新疆职业大学,http://college.gaokao.com/school/1918/
天津商业大学,http://college.gaokao.com/school/1919/
大连工业大学,http://college.gaokao.com/school/1920/
辽宁科技大学,http://college.gaokao.com/school/1921/
辽宁医学院医,http://college.gaokao.com/school/1922/
黑龙江工程学,http://college.gaokao.com/school/1923/
上海视觉艺术,http://college.gaokao.com/school/1924/
杭州师范大学,http://college.gaokao.com/school/1925/
东华理工大学,http://college.gaokao.com/school/1926/
青岛农业大学,http://college.gaokao.com/school/1927/
华中师范大学,http://college.gaokao.com/school/1928/
西南大学育才,http://college.gaokao.com/school/1929/
云南艺术学院,http://college.gaokao.com/school/1930/
新疆财经大学,http://college.gaokao.com/school/1931/
北京科技大学,http://college.gaokao.com/school/1932/
张家口学院,http://college.gaokao.com/school/1933/
江苏职工医科,http://college.gaokao.com/school/1934/
浙江工业大学,http://college.gaokao.com/school/1935/
安徽经济管理,http://college.gaokao.com/school/1936/
福建政法管理,http://college.gaokao.com/school/1937/
新余钢铁有限,http://college.gaokao.com/school/1938/
南昌钢铁有限,http://college.gaokao.com/school/1939/
山东省聊城教,http://college.gaokao.com/school/1940/
长沙教育学院,http://college.gaokao.com/school/1941/
湘潭教育学院,http://college.gaokao.com/school/1942/
广西壮族自治,http://college.gaokao.com/school/1943/
广西壮族自治,http://college.gaokao.com/school/1944/
中国工程物理,http://college.gaokao.com/school/1945/
北京劳动保障,http://college.gaokao.com/school/1946/
北京社会管理,http://college.gaokao.com/school/1947/
天津工艺美术,http://college.gaokao.com/school/1948/
天津艺术职业,http://college.gaokao.com/school/1949/
天津国土资源,http://college.gaokao.com/school/1950/
河北机电职业,http://college.gaokao.com/school/1951/
河北司法警官,http://college.gaokao.com/school/1952/
廊坊职业技术,http://college.gaokao.com/school/1953/
河北公安警察,http://college.gaokao.com/school/1954/
河北通信职业,http://college.gaokao.com/school/1955/
河北女子职业,http://college.gaokao.com/school/1956/
河北旅游职业,http://college.gaokao.com/school/1957/
冀中职业学院,http://college.gaokao.com/school/1958/
石家庄科技工,http://college.gaokao.com/school/1959/
太原电力高等,http://college.gaokao.com/school/1960/
运城幼儿师范,http://college.gaokao.com/school/1961/
山西省财政税,http://college.gaokao.com/school/1962/
晋中职业技术,http://college.gaokao.com/school/1963/
山西运城农业,http://college.gaokao.com/school/1964/
太原旅游职业,http://college.gaokao.com/school/1965/
山西管理职业,http://college.gaokao.com/school/1966/
潞安职业技术,http://college.gaokao.com/school/1967/
山西金融职业,http://college.gaokao.com/school/1968/
山西体育职业,http://college.gaokao.com/school/1969/
山西警官职业,http://college.gaokao.com/school/1970/
山西国际商务,http://college.gaokao.com/school/1971/
忻州职业技术,http://college.gaokao.com/school/1972/
山西经贸职业,http://college.gaokao.com/school/1973/
朔州职业技术,http://college.gaokao.com/school/1974/
包头钢铁职业,http://college.gaokao.com/school/1975/
锡林郭勒职业,http://college.gaokao.com/school/1976/
内蒙古交通职,http://college.gaokao.com/school/1977/
科尔沁艺术职,http://college.gaokao.com/school/1978/
通辽职业学院,http://college.gaokao.com/school/1979/
云南体育运动,http://college.gaokao.com/school/1880/
云南文化艺术,http://college.gaokao.com/school/1881/
云南热带作物,http://college.gaokao.com/school/1882/
云南机电职业,http://college.gaokao.com/school/1883/
云南国防工业,http://college.gaokao.com/school/1884/
云南锡业职业,http://college.gaokao.com/school/1885/
拉萨师范高等,http://college.gaokao.com/school/1886/
西藏警官高等,http://college.gaokao.com/school/1887/
西藏职业技术,http://college.gaokao.com/school/1888/
延安职业技术,http://college.gaokao.com/school/1889/
汉中职业技术,http://college.gaokao.com/school/1890/
商洛职业技术,http://college.gaokao.com/school/1891/
西安职业技术,http://college.gaokao.com/school/1892/
咸阳职业技术,http://college.gaokao.com/school/1893/
陕西经济管理,http://college.gaokao.com/school/1894/
宝鸡职业技术,http://college.gaokao.com/school/1895/
陕西航空职业,http://college.gaokao.com/school/1896/
陕西铁路工程,http://college.gaokao.com/school/1897/
陕西纺织服装,http://college.gaokao.com/school/1898/
铜川职业技术,http://college.gaokao.com/school/1899/
安康职业技术,http://college.gaokao.com/school/1900/
渭南职业技术,http://college.gaokao.com/school/1901/
张掖医学高等,http://college.gaokao.com/school/1902/
平凉医学高等,http://college.gaokao.com/school/1903/
陇南师范高等,http://college.gaokao.com/school/1904/
定西师范高等,http://college.gaokao.com/school/1905/
甘肃农业职业,http://college.gaokao.com/school/1906/
甘肃畜牧工程,http://college.gaokao.com/school/1907/
兰州资源环境,http://college.gaokao.com/school/1908/
甘肃交通职业,http://college.gaokao.com/school/1909/
武威职业学院,http://college.gaokao.com/school/1910/
甘肃钢铁职业,http://college.gaokao.com/school/1911/
青海卫生职业,http://college.gaokao.com/school/1912/
宁夏民族职业,http://college.gaokao.com/school/1913/
宁夏工商职业,http://college.gaokao.com/school/1914/
新疆兵团警官,http://college.gaokao.com/school/1915/
新疆石河子职,http://college.gaokao.com/school/1916/
新疆交通职业,http://college.gaokao.com/school/1917/
新疆职业大学,http://college.gaokao.com/school/1918/
天津商业大学,http://college.gaokao.com/school/1919/
大连工业大学,http://college.gaokao.com/school/1920/
辽宁科技大学,http://college.gaokao.com/school/1921/
辽宁医学院医,http://college.gaokao.com/school/1922/
黑龙江工程学,http://college.gaokao.com/school/1923/
上海视觉艺术,http://college.gaokao.com/school/1924/
杭州师范大学,http://college.gaokao.com/school/1925/
东华理工大学,http://college.gaokao.com/school/1926/
青岛农业大学,http://college.gaokao.com/school/1927/
华中师范大学,http://college.gaokao.com/school/1928/
西南大学育才,http://college.gaokao.com/school/1929/
云南艺术学院,http://college.gaokao.com/school/1930/
新疆财经大学,http://college.gaokao.com/school/1931/
北京科技大学,http://college.gaokao.com/school/1932/
张家口学院,http://college.gaokao.com/school/1933/
江苏职工医科,http://college.gaokao.com/school/1934/
浙江工业大学,http://college.gaokao.com/school/1935/
安徽经济管理,http://college.gaokao.com/school/1936/
福建政法管理,http://college.gaokao.com/school/1937/
新余钢铁有限,http://college.gaokao.com/school/1938/
南昌钢铁有限,http://college.gaokao.com/school/1939/
山东省聊城教,http://college.gaokao.com/school/1940/
长沙教育学院,http://college.gaokao.com/school/1941/
湘潭教育学院,http://college.gaokao.com/school/1942/
广西壮族自治,http://college.gaokao.com/school/1943/
广西壮族自治,http://college.gaokao.com/school/1944/
中国工程物理,http://college.gaokao.com/school/1945/
北京劳动保障,http://college.gaokao.com/school/1946/
北京社会管理,http://college.gaokao.com/school/1947/
天津工艺美术,http://college.gaokao.com/school/1948/
天津艺术职业,http://college.gaokao.com/school/1949/
天津国土资源,http://college.gaokao.com/school/1950/
河北机电职业,http://college.gaokao.com/school/1951/
河北司法警官,http://college.gaokao.com/school/1952/
廊坊职业技术,http://college.gaokao.com/school/1953/
河北公安警察,http://college.gaokao.com/school/1954/
河北通信职业,http://college.gaokao.com/school/1955/
河北女子职业,http://college.gaokao.com/school/1956/
河北旅游职业,http://college.gaokao.com/school/1957/
冀中职业学院,http://college.gaokao.com/school/1958/
石家庄科技工,http://college.gaokao.com/school/1959/
太原电力高等,http://college.gaokao.com/school/1960/
运城幼儿师范,http://college.gaokao.com/school/1961/
山西省财政税,http://college.gaokao.com/school/1962/
晋中职业技术,http://college.gaokao.com/school/1963/
山西运城农业,http://college.gaokao.com/school/1964/
太原旅游职业,http://college.gaokao.com/school/1965/
山西管理职业,http://college.gaokao.com/school/1966/
潞安职业技术,http://college.gaokao.com/school/1967/
山西金融职业,http://college.gaokao.com/school/1968/
山西体育职业,http://college.gaokao.com/school/1969/
山西警官职业,http://college.gaokao.com/school/1970/
山西国际商务,http://college.gaokao.com/school/1971/
忻州职业技术,http://college.gaokao.com/school/1972/
山西经贸职业,http://college.gaokao.com/school/1973/
朔州职业技术,http://college.gaokao.com/school/1974/
包头钢铁职业,http://college.gaokao.com/school/1975/
锡林郭勒职业,http://college.gaokao.com/school/1976/
内蒙古交通职,http://college.gaokao.com/school/1977/
科尔沁艺术职,http://college.gaokao.com/school/1978/
通辽职业学院,http://college.gaokao.com/school/1979/
内蒙古电子信,http://college.gaokao.com/school/1980/
乌兰察布职业,http://college.gaokao.com/school/1981/
乌海职业技术,http://college.gaokao.com/school/1982/
内蒙古机电职,http://college.gaokao.com/school/1983/
内蒙古化工职,http://college.gaokao.com/school/1984/
内蒙古商贸职,http://college.gaokao.com/school/1985/
包头铁道职业,http://college.gaokao.com/school/1986/
辽宁装备制造,http://college.gaokao.com/school/1987/
辽河石油职业,http://college.gaokao.com/school/1988/
辽宁职业学院,http://college.gaokao.com/school/1989/
辽宁地质工程,http://college.gaokao.com/school/1990/
辽宁铁道职业,http://college.gaokao.com/school/1991/
辽宁建筑职业,http://college.gaokao.com/school/1992/
松原职业技术,http://college.gaokao.com/school/1993/
吉林铁道职业,http://college.gaokao.com/school/1994/
白城职业技术,http://college.gaokao.com/school/1995/
长白山职业技,http://college.gaokao.com/school/1996/
齐齐哈尔高等,http://college.gaokao.com/school/1997/
黑龙江幼儿师,http://college.gaokao.com/school/1998/
黑龙江生物科,http://college.gaokao.com/school/1999/
黑龙江民族职,http://college.gaokao.com/school/2000/
七台河职业学,http://college.gaokao.com/school/2001/
黑龙江信息技,http://college.gaokao.com/school/2002/
黑龙江农垦林,http://college.gaokao.com/school/2003/
黑龙江公安警,http://college.gaokao.com/school/2004/
定西师范高等,http://college.gaokao.com/school/1905/
甘肃农业职业,http://college.gaokao.com/school/1906/
甘肃畜牧工程,http://college.gaokao.com/school/1907/
兰州资源环境,http://college.gaokao.com/school/1908/
甘肃交通职业,http://college.gaokao.com/school/1909/
武威职业学院,http://college.gaokao.com/school/1910/
甘肃钢铁职业,http://college.gaokao.com/school/1911/
青海卫生职业,http://college.gaokao.com/school/1912/
宁夏民族职业,http://college.gaokao.com/school/1913/
宁夏工商职业,http://college.gaokao.com/school/1914/
新疆兵团警官,http://college.gaokao.com/school/1915/
新疆石河子职,http://college.gaokao.com/school/1916/
新疆交通职业,http://college.gaokao.com/school/1917/
新疆职业大学,http://college.gaokao.com/school/1918/
天津商业大学,http://college.gaokao.com/school/1919/
大连工业大学,http://college.gaokao.com/school/1920/
辽宁科技大学,http://college.gaokao.com/school/1921/
辽宁医学院医,http://college.gaokao.com/school/1922/
黑龙江工程学,http://college.gaokao.com/school/1923/
上海视觉艺术,http://college.gaokao.com/school/1924/
杭州师范大学,http://college.gaokao.com/school/1925/
东华理工大学,http://college.gaokao.com/school/1926/
青岛农业大学,http://college.gaokao.com/school/1927/
华中师范大学,http://college.gaokao.com/school/1928/
西南大学育才,http://college.gaokao.com/school/1929/
云南艺术学院,http://college.gaokao.com/school/1930/
新疆财经大学,http://college.gaokao.com/school/1931/
北京科技大学,http://college.gaokao.com/school/1932/
张家口学院,http://college.gaokao.com/school/1933/
江苏职工医科,http://college.gaokao.com/school/1934/
浙江工业大学,http://college.gaokao.com/school/1935/
安徽经济管理,http://college.gaokao.com/school/1936/
福建政法管理,http://college.gaokao.com/school/1937/
新余钢铁有限,http://college.gaokao.com/school/1938/
南昌钢铁有限,http://college.gaokao.com/school/1939/
山东省聊城教,http://college.gaokao.com/school/1940/
长沙教育学院,http://college.gaokao.com/school/1941/
湘潭教育学院,http://college.gaokao.com/school/1942/
广西壮族自治,http://college.gaokao.com/school/1943/
广西壮族自治,http://college.gaokao.com/school/1944/
中国工程物理,http://college.gaokao.com/school/1945/
北京劳动保障,http://college.gaokao.com/school/1946/
北京社会管理,http://college.gaokao.com/school/1947/
天津工艺美术,http://college.gaokao.com/school/1948/
天津艺术职业,http://college.gaokao.com/school/1949/
天津国土资源,http://college.gaokao.com/school/1950/
河北机电职业,http://college.gaokao.com/school/1951/
河北司法警官,http://college.gaokao.com/school/1952/
廊坊职业技术,http://college.gaokao.com/school/1953/
河北公安警察,http://college.gaokao.com/school/1954/
河北通信职业,http://college.gaokao.com/school/1955/
河北女子职业,http://college.gaokao.com/school/1956/
河北旅游职业,http://college.gaokao.com/school/1957/
冀中职业学院,http://college.gaokao.com/school/1958/
石家庄科技工,http://college.gaokao.com/school/1959/
太原电力高等,http://college.gaokao.com/school/1960/
运城幼儿师范,http://college.gaokao.com/school/1961/
山西省财政税,http://college.gaokao.com/school/1962/
晋中职业技术,http://college.gaokao.com/school/1963/
山西运城农业,http://college.gaokao.com/school/1964/
太原旅游职业,http://college.gaokao.com/school/1965/
山西管理职业,http://college.gaokao.com/school/1966/
潞安职业技术,http://college.gaokao.com/school/1967/
山西金融职业,http://college.gaokao.com/school/1968/
山西体育职业,http://college.gaokao.com/school/1969/
山西警官职业,http://college.gaokao.com/school/1970/
山西国际商务,http://college.gaokao.com/school/1971/
忻州职业技术,http://college.gaokao.com/school/1972/
山西经贸职业,http://college.gaokao.com/school/1973/
朔州职业技术,http://college.gaokao.com/school/1974/
包头钢铁职业,http://college.gaokao.com/school/1975/
锡林郭勒职业,http://college.gaokao.com/school/1976/
内蒙古交通职,http://college.gaokao.com/school/1977/
科尔沁艺术职,http://college.gaokao.com/school/1978/
通辽职业学院,http://college.gaokao.com/school/1979/
内蒙古电子信,http://college.gaokao.com/school/1980/
乌兰察布职业,http://college.gaokao.com/school/1981/
乌海职业技术,http://college.gaokao.com/school/1982/
内蒙古机电职,http://college.gaokao.com/school/1983/
内蒙古化工职,http://college.gaokao.com/school/1984/
内蒙古商贸职,http://college.gaokao.com/school/1985/
包头铁道职业,http://college.gaokao.com/school/1986/
辽宁装备制造,http://college.gaokao.com/school/1987/
辽河石油职业,http://college.gaokao.com/school/1988/
辽宁职业学院,http://college.gaokao.com/school/1989/
辽宁地质工程,http://college.gaokao.com/school/1990/
辽宁铁道职业,http://college.gaokao.com/school/1991/
辽宁建筑职业,http://college.gaokao.com/school/1992/
松原职业技术,http://college.gaokao.com/school/1993/
吉林铁道职业,http://college.gaokao.com/school/1994/
白城职业技术,http://college.gaokao.com/school/1995/
长白山职业技,http://college.gaokao.com/school/1996/
齐齐哈尔高等,http://college.gaokao.com/school/1997/
黑龙江幼儿师,http://college.gaokao.com/school/1998/
黑龙江生物科,http://college.gaokao.com/school/1999/
黑龙江民族职,http://college.gaokao.com/school/2000/
七台河职业学,http://college.gaokao.com/school/2001/
黑龙江信息技,http://college.gaokao.com/school/2002/
黑龙江农垦林,http://college.gaokao.com/school/2003/
黑龙江公安警,http://college.gaokao.com/school/2004/
云南艺术学院,http://college.gaokao.com/school/1930/
新疆财经大学,http://college.gaokao.com/school/1931/
北京科技大学,http://college.gaokao.com/school/1932/
张家口学院,http://college.gaokao.com/school/1933/
江苏职工医科,http://college.gaokao.com/school/1934/
浙江工业大学,http://college.gaokao.com/school/1935/
安徽经济管理,http://college.gaokao.com/school/1936/
福建政法管理,http://college.gaokao.com/school/1937/
新余钢铁有限,http://college.gaokao.com/school/1938/
南昌钢铁有限,http://college.gaokao.com/school/1939/
山东省聊城教,http://college.gaokao.com/school/1940/
长沙教育学院,http://college.gaokao.com/school/1941/
湘潭教育学院,http://college.gaokao.com/school/1942/
广西壮族自治,http://college.gaokao.com/school/1943/
广西壮族自治,http://college.gaokao.com/school/1944/
中国工程物理,http://college.gaokao.com/school/1945/
北京劳动保障,http://college.gaokao.com/school/1946/
北京社会管理,http://college.gaokao.com/school/1947/
天津工艺美术,http://college.gaokao.com/school/1948/
天津艺术职业,http://college.gaokao.com/school/1949/
天津国土资源,http://college.gaokao.com/school/1950/
河北机电职业,http://college.gaokao.com/school/1951/
河北司法警官,http://college.gaokao.com/school/1952/
廊坊职业技术,http://college.gaokao.com/school/1953/
河北公安警察,http://college.gaokao.com/school/1954/
河北通信职业,http://college.gaokao.com/school/1955/
河北女子职业,http://college.gaokao.com/school/1956/
河北旅游职业,http://college.gaokao.com/school/1957/
冀中职业学院,http://college.gaokao.com/school/1958/
石家庄科技工,http://college.gaokao.com/school/1959/
太原电力高等,http://college.gaokao.com/school/1960/
运城幼儿师范,http://college.gaokao.com/school/1961/
山西省财政税,http://college.gaokao.com/school/1962/
晋中职业技术,http://college.gaokao.com/school/1963/
山西运城农业,http://college.gaokao.com/school/1964/
太原旅游职业,http://college.gaokao.com/school/1965/
山西管理职业,http://college.gaokao.com/school/1966/
潞安职业技术,http://college.gaokao.com/school/1967/
山西金融职业,http://college.gaokao.com/school/1968/
山西体育职业,http://college.gaokao.com/school/1969/
山西警官职业,http://college.gaokao.com/school/1970/
山西国际商务,http://college.gaokao.com/school/1971/
忻州职业技术,http://college.gaokao.com/school/1972/
山西经贸职业,http://college.gaokao.com/school/1973/
朔州职业技术,http://college.gaokao.com/school/1974/
包头钢铁职业,http://college.gaokao.com/school/1975/
锡林郭勒职业,http://college.gaokao.com/school/1976/
内蒙古交通职,http://college.gaokao.com/school/1977/
科尔沁艺术职,http://college.gaokao.com/school/1978/
通辽职业学院,http://college.gaokao.com/school/1979/
内蒙古电子信,http://college.gaokao.com/school/1980/
乌兰察布职业,http://college.gaokao.com/school/1981/
乌海职业技术,http://college.gaokao.com/school/1982/
内蒙古机电职,http://college.gaokao.com/school/1983/
内蒙古化工职,http://college.gaokao.com/school/1984/
内蒙古商贸职,http://college.gaokao.com/school/1985/
包头铁道职业,http://college.gaokao.com/school/1986/
辽宁装备制造,http://college.gaokao.com/school/1987/
辽河石油职业,http://college.gaokao.com/school/1988/
辽宁职业学院,http://college.gaokao.com/school/1989/
辽宁地质工程,http://college.gaokao.com/school/1990/
辽宁铁道职业,http://college.gaokao.com/school/1991/
辽宁建筑职业,http://college.gaokao.com/school/1992/
松原职业技术,http://college.gaokao.com/school/1993/
吉林铁道职业,http://college.gaokao.com/school/1994/
白城职业技术,http://college.gaokao.com/school/1995/
长白山职业技,http://college.gaokao.com/school/1996/
齐齐哈尔高等,http://college.gaokao.com/school/1997/
黑龙江幼儿师,http://college.gaokao.com/school/1998/
黑龙江生物科,http://college.gaokao.com/school/1999/
黑龙江民族职,http://college.gaokao.com/school/2000/
七台河职业学,http://college.gaokao.com/school/2001/
黑龙江信息技,http://college.gaokao.com/school/2002/
黑龙江农垦林,http://college.gaokao.com/school/2003/
黑龙江公安警,http://college.gaokao.com/school/2004/
河北通信职业,http://college.gaokao.com/school/1955/
河北女子职业,http://college.gaokao.com/school/1956/
河北旅游职业,http://college.gaokao.com/school/1957/
冀中职业学院,http://college.gaokao.com/school/1958/
石家庄科技工,http://college.gaokao.com/school/1959/
太原电力高等,http://college.gaokao.com/school/1960/
运城幼儿师范,http://college.gaokao.com/school/1961/
山西省财政税,http://college.gaokao.com/school/1962/
晋中职业技术,http://college.gaokao.com/school/1963/
山西运城农业,http://college.gaokao.com/school/1964/
太原旅游职业,http://college.gaokao.com/school/1965/
山西管理职业,http://college.gaokao.com/school/1966/
潞安职业技术,http://college.gaokao.com/school/1967/
山西金融职业,http://college.gaokao.com/school/1968/
山西体育职业,http://college.gaokao.com/school/1969/
山西警官职业,http://college.gaokao.com/school/1970/
山西国际商务,http://college.gaokao.com/school/1971/
忻州职业技术,http://college.gaokao.com/school/1972/
山西经贸职业,http://college.gaokao.com/school/1973/
朔州职业技术,http://college.gaokao.com/school/1974/
包头钢铁职业,http://college.gaokao.com/school/1975/
锡林郭勒职业,http://college.gaokao.com/school/1976/
内蒙古交通职,http://college.gaokao.com/school/1977/
科尔沁艺术职,http://college.gaokao.com/school/1978/
通辽职业学院,http://college.gaokao.com/school/1979/
内蒙古电子信,http://college.gaokao.com/school/1980/
乌兰察布职业,http://college.gaokao.com/school/1981/
乌海职业技术,http://college.gaokao.com/school/1982/
内蒙古机电职,http://college.gaokao.com/school/1983/
内蒙古化工职,http://college.gaokao.com/school/1984/
内蒙古商贸职,http://college.gaokao.com/school/1985/
包头铁道职业,http://college.gaokao.com/school/1986/
辽宁装备制造,http://college.gaokao.com/school/1987/
辽河石油职业,http://college.gaokao.com/school/1988/
辽宁职业学院,http://college.gaokao.com/school/1989/
辽宁地质工程,http://college.gaokao.com/school/1990/
辽宁铁道职业,http://college.gaokao.com/school/1991/
辽宁建筑职业,http://college.gaokao.com/school/1992/
松原职业技术,http://college.gaokao.com/school/1993/
吉林铁道职业,http://college.gaokao.com/school/1994/
白城职业技术,http://college.gaokao.com/school/1995/
长白山职业技,http://college.gaokao.com/school/1996/
齐齐哈尔高等,http://college.gaokao.com/school/1997/
黑龙江幼儿师,http://college.gaokao.com/school/1998/
黑龙江生物科,http://college.gaokao.com/school/1999/
黑龙江民族职,http://college.gaokao.com/school/2000/
七台河职业学,http://college.gaokao.com/school/2001/
黑龙江信息技,http://college.gaokao.com/school/2002/
黑龙江农垦林,http://college.gaokao.com/school/2003/
黑龙江公安警,http://college.gaokao.com/school/2004/
内蒙古电子信,http://college.gaokao.com/school/1980/
乌兰察布职业,http://college.gaokao.com/school/1981/
乌海职业技术,http://college.gaokao.com/school/1982/
内蒙古机电职,http://college.gaokao.com/school/1983/
内蒙古化工职,http://college.gaokao.com/school/1984/
内蒙古商贸职,http://college.gaokao.com/school/1985/
包头铁道职业,http://college.gaokao.com/school/1986/
辽宁装备制造,http://college.gaokao.com/school/1987/
辽河石油职业,http://college.gaokao.com/school/1988/
辽宁职业学院,http://college.gaokao.com/school/1989/
辽宁地质工程,http://college.gaokao.com/school/1990/
辽宁铁道职业,http://college.gaokao.com/school/1991/
辽宁建筑职业,http://college.gaokao.com/school/1992/
松原职业技术,http://college.gaokao.com/school/1993/
吉林铁道职业,http://college.gaokao.com/school/1994/
白城职业技术,http://college.gaokao.com/school/1995/
长白山职业技,http://college.gaokao.com/school/1996/
齐齐哈尔高等,http://college.gaokao.com/school/1997/
黑龙江幼儿师,http://college.gaokao.com/school/1998/
黑龙江生物科,http://college.gaokao.com/school/1999/
黑龙江民族职,http://college.gaokao.com/school/2000/
七台河职业学,http://college.gaokao.com/school/2001/
黑龙江信息技,http://college.gaokao.com/school/2002/
黑龙江农垦林,http://college.gaokao.com/school/2003/
黑龙江公安警,http://college.gaokao.com/school/2004/
黑龙江农垦农,http://college.gaokao.com/school/2005/
黑龙江商业职,http://college.gaokao.com/school/2006/
黑龙江旅游职,http://college.gaokao.com/school/2007/
黑龙江煤炭职,http://college.gaokao.com/school/2008/
黑龙江交通职,http://college.gaokao.com/school/2009/
哈尔滨科学技,http://college.gaokao.com/school/2010/
黑龙江粮食职,http://college.gaokao.com/school/2011/
佳木斯职业学,http://college.gaokao.com/school/2012/
上海健康医学,http://college.gaokao.com/school/2013/
上海旅游高等,http://college.gaokao.com/school/2014/
上海工艺美术,http://college.gaokao.com/school/2015/
上海工会管理,http://college.gaokao.com/school/2016/
上海体育职业,http://college.gaokao.com/school/2017/
苏州职业大学,http://college.gaokao.com/school/2018/
南通农业职业,http://college.gaokao.com/school/2019/
无锡科技职业,http://college.gaokao.com/school/2020/
南京铁道职业,http://college.gaokao.com/school/2021/
江苏联合职业,http://college.gaokao.com/school/2022/
无锡工艺职业,http://college.gaokao.com/school/2023/
南京机电职业,http://college.gaokao.com/school/2024/
无锡城市职业,http://college.gaokao.com/school/2025/
扬州环境资源,http://college.gaokao.com/school/2026/
健雄职业技术,http://college.gaokao.com/school/2027/
江苏财经职业,http://college.gaokao.com/school/2028/
苏州工业职业,http://college.gaokao.com/school/2029/
盐城纺织职业,http://college.gaokao.com/school/2030/
扬州工业职业,http://college.gaokao.com/school/2031/
江苏城市职业,http://college.gaokao.com/school/2032/
苏州卫生职业,http://college.gaokao.com/school/2033/
盐城卫生职业,http://college.gaokao.com/school/2034/
苏州高博软件,http://college.gaokao.com/school/2035/
南京旅游职业,http://college.gaokao.com/school/2036/
浙江医学高等,http://college.gaokao.com/school/2037/
金华职业技术,http://college.gaokao.com/school/2038/
浙江国际海运,http://college.gaokao.com/school/2039/
宁波城市职业,http://college.gaokao.com/school/2040/
浙江纺织服装,http://college.gaokao.com/school/2041/
宁波天一职业,http://college.gaokao.com/school/2042/
浙江同济科技,http://college.gaokao.com/school/2043/
浙江邮电职业,http://college.gaokao.com/school/2044/
浙江体育职业,http://college.gaokao.com/school/2045/
浙江电力职业,http://college.gaokao.com/school/2046/
台州科技职业,http://college.gaokao.com/school/2047/
温州科技职业,http://college.gaokao.com/school/2048/
安庆医药高等,http://college.gaokao.com/school/2049/
安徽工业职业,http://college.gaokao.com/school/2050/
安徽工商职业,http://college.gaokao.com/school/2051/
安徽邮电职业,http://college.gaokao.com/school/2052/
安徽艺术职业,http://college.gaokao.com/school/2053/
安徽国防科技,http://college.gaokao.com/school/2054/
安徽林业职业,http://college.gaokao.com/school/2055/
安徽新闻出版,http://college.gaokao.com/school/2056/
安徽财贸职业,http://college.gaokao.com/school/2057/
安徽电气工程,http://college.gaokao.com/school/2058/
安庆职业技术,http://college.gaokao.com/school/2059/
安徽公安职业,http://college.gaokao.com/school/2060/
芜湖信息技术,http://college.gaokao.com/school/2061/
安徽国际商务,http://college.gaokao.com/school/2062/
马鞍山职业技,http://college.gaokao.com/school/2063/
徽商职业学院,http://college.gaokao.com/school/2064/
安徽旅游职业,http://college.gaokao.com/school/2065/
安徽冶金科技,http://college.gaokao.com/school/2066/
安徽机电职业,http://college.gaokao.com/school/2067/
安徽审计职业,http://college.gaokao.com/school/2068/
亳州职业技术,http://college.gaokao.com/school/2069/
安徽中澳科技,http://college.gaokao.com/school/2070/
泉州医学高等,http://college.gaokao.com/school/2071/
厦门医学高等,http://college.gaokao.com/school/2072/
泉州工艺美术,http://college.gaokao.com/school/2073/
厦门城市职业,http://college.gaokao.com/school/2074/
福建警官职业,http://college.gaokao.com/school/2075/
福建生物工程,http://college.gaokao.com/school/2076/
福建艺术职业,http://college.gaokao.com/school/2077/
福建体育职业,http://college.gaokao.com/school/2078/
宁德职业技术,http://college.gaokao.com/school/2079/
安徽林业职业,http://college.gaokao.com/school/2055/
安徽新闻出版,http://college.gaokao.com/school/2056/
安徽财贸职业,http://college.gaokao.com/school/2057/
安徽电气工程,http://college.gaokao.com/school/2058/
安庆职业技术,http://college.gaokao.com/school/2059/
安徽公安职业,http://college.gaokao.com/school/2060/
芜湖信息技术,http://college.gaokao.com/school/2061/
安徽国际商务,http://college.gaokao.com/school/2062/
马鞍山职业技,http://college.gaokao.com/school/2063/
徽商职业学院,http://college.gaokao.com/school/2064/
安徽旅游职业,http://college.gaokao.com/school/2065/
安徽冶金科技,http://college.gaokao.com/school/2066/
安徽机电职业,http://college.gaokao.com/school/2067/
安徽审计职业,http://college.gaokao.com/school/2068/
亳州职业技术,http://college.gaokao.com/school/2069/
安徽中澳科技,http://college.gaokao.com/school/2070/
泉州医学高等,http://college.gaokao.com/school/2071/
厦门医学高等,http://college.gaokao.com/school/2072/
泉州工艺美术,http://college.gaokao.com/school/2073/
厦门城市职业,http://college.gaokao.com/school/2074/
福建警官职业,http://college.gaokao.com/school/2075/
福建生物工程,http://college.gaokao.com/school/2076/
福建艺术职业,http://college.gaokao.com/school/2077/
福建体育职业,http://college.gaokao.com/school/2078/
宁德职业技术,http://college.gaokao.com/school/2079/
泉州经贸职业,http://college.gaokao.com/school/2080/
闽西职业技术,http://college.gaokao.com/school/2081/
三明职业技术,http://college.gaokao.com/school/2082/
湄洲湾职业技,http://college.gaokao.com/school/2083/
漳州卫生职业,http://college.gaokao.com/school/2084/
天津天狮学院,http://college.gaokao.com/school/2085/
保定学院,http://college.gaokao.com/school/2086/
上海海洋大学,http://college.gaokao.com/school/2087/
上海海关学院,http://college.gaokao.com/school/2088/
浙江警察学院,http://college.gaokao.com/school/2089/
